tip_diameter_mm,hub_ratio,blade_angle_deg,blade_count,speed_rpm,blade_profile,flow_rate_m3s,total_pressure_pa,temperature_celsius,efficiency_pct,shaft_power_kw,noise_dba,safety_factor,cost_total,is_feasible,status
813.02,0.4508,28.79,8,1460,NACA 0012,11.2716,1756.57,27.15,0.000,0.000,107.97,46.270,3035.92,0,warning
1727.93,0.3947,21.35,4,2079,NACA 2412,14.1001,221.93,2.43,50.730,329.132,104.33,6.680,1800471.29,1,warning
2388.23,0.4086,12.19,8,778,Flat Plate,8.5017,264.55,47.87,52.140,22.839,83.76,24.640,198909.19,1,warning
1508.10,0.4139,28.45,6,2940,NACA 4412,18.7889,1592.06,33.17,47.500,332.019,134.10,4.400,1782558.30,1,warning
2499.51,0.3784,20.32,10,550,Flat Plate,3.5000,264.14,30.72,15.410,15.579,77.96,41.200,154535.00,1,warning
2334.19,0.4520,25.84,10,2404,NACA 0012,13.6461,906.07,-9.38,17.270,1155.069,157.77,2.870,6167762.69,1,warning
2232.96,0.4237,23.68,8,2700,NACA 0012,6.0579,1258.05,-4.41,8.440,1150.952,161.50,2.420,6152070.71,1,warning
341.35,0.5546,34.06,8,2718,NACA 4412,16.4787,330.74,7.31,0.000,0.000,89.77,113.100,209.24,0,warning
1630.67,0.3549,28.97,6,933,Flat Plate,8.0021,1000.68,42.93,46.330,13.553,90.61,32.380,105173.12,1,warning
2360.46,0.4862,16.38,6,1840,Flat Plate,13.0194,492.63,26.08,20.750,493.721,125.66,5.040,2709043.79,1,warning
2830.39,0.3641,11.41,10,2009,NACA 0012,10.2211,1252.39,2.62,21.260,733.015,152.39,2.530,3982555.60,1,warning
1834.42,0.4374,26.58,6,1274,Flat Plate,4.1507,703.28,-3.94,19.750,50.324,101.81,16.120,312956.66,1,warning
905.68,0.4929,14.17,10,838,NACA 4412,5.8436,1457.74,18.24,0.000,0.000,92.08,80.200,3282.46,0,warning
2381.95,0.3222,23.50,4,916,NACA 2412,17.0810,1295.13,23.86,40.250,84.605,106.95,16.510,604097.26,1,warning
571.23,0.3042,12.20,6,663,NACA 4412,17.0232,1238.59,-9.73,0.000,0.000,91.35,149.610,1437.41,0,warning
1473.47,0.4370,25.34,8,1693,Flat Plate,1.8018,1083.25,8.70,13.440,34.946,105.88,13.680,203049.71,1,warning
356.29,0.4987,34.85,8,2822,NACA 4412,18.9432,414.83,43.40,0.000,0.000,92.88,86.520,248.88,0,warning
1090.18,0.5394,25.64,8,1272,NACA 0012,10.6385,1505.57,-5.08,88.910,12.933,92.38,45.410,75313.15,1,warning
1992.53,0.3497,28.43,8,1913,NACA 2412,8.6976,1695.67,-6.94,20.640,265.003,133.29,5.420,1447646.88,1,warning
1832.44,0.3224,18.53,6,1052,NACA 0012,9.6576,1337.23,11.33,57.470,38.129,100.58,19.790,249217.28,1,warning
2775.40,0.3498,22.37,8,1050,NACA 4412,2.8347,594.44,9.30,5.610,185.137,109.60,9.470,1103151.71,1,warning
2210.61,0.5208,19.96,10,1553,NACA 2412,0.9811,255.48,19.18,2.960,187.954,110.31,8.420,1041096.80,1,warning
797.66,0.3327,25.14,4,1928,NACA 4412,13.4768,986.24,27.26,81.770,3.065,91.43,32.940,22070.94,1,warning
1840.90,0.5435,34.61,10,814,NACA 4412,2.2895,141.66,9.66,19.970,13.831,72.87,45.110,99712.24,1,warning
2386.70,0.5825,22.22,4,1200,Flat Plate,10.8481,90.96,-1.24,26.550,171.610,92.04,13.450,1046738.35,1,warning
560.85,0.3721,23.89,10,2624,NACA 0012,1.6284,1076.97,23.77,75.030,3.095,82.49,29.170,17191.30,1,warning
2724.46,0.5898,14.80,6,1812,NACA 0012,18.5111,1860.96,-3.72,39.630,877.686,144.81,4.550,4779578.01,1,warning
1786.22,0.4001,30.49,8,1258,Flat Plate,4.3984,534.63,26.58,21.760,38.498,96.84,16.510,236394.29,1,warning
1544.78,0.5622,19.72,6,1550,NACA 4412,10.7839,1600.30,21.21,65.790,91.103,107.39,18.020,507606.01,1,warning
1151.70,0.4691,26.52,8,1902,NACA 2412,18.5531,1140.53,13.39,86.440,69.577,104.08,18.190,376600.18,1,warning
2164.97,0.4717,24.13,10,2324,Flat Plate,2.5152,1514.95,6.08,4.880,574.330,153.23,3.610,3083603.78,1,warning
2751.66,0.5637,32.66,12,733,NACA 0012,3.2548,1373.09,27.70,10.090,60.737,104.07,22.740,393721.39,1,warning
2024.44,0.3037,22.32,6,1050,Flat Plate,16.9674,211.69,5.77,45.270,61.336,90.87,17.520,388463.55,1,warning
2910.03,0.5329,28.30,4,1948,NACA 2412,19.6903,1201.38,34.29,17.780,1646.766,138.02,3.160,8975745.54,1,warning
386.87,0.4441,11.56,12,2572,Flat Plate,9.6363,1476.45,40.71,0.000,0.000,100.78,43.370,218.68,0,warning
2486.03,0.4121,26.54,8,2995,NACA 0012,10.5594,953.89,-6.97,9.430,2729.748,172.25,1.570,14528387.58,1,warning
1670.50,0.3697,24.92,8,2785,NACA 0012,18.7930,1801.08,-6.55,39.400,442.349,149.59,3.770,2366958.79,1,warning
758.01,0.3582,18.88,8,2484,NACA 2412,11.7782,1265.94,-3.21,0.000,0.000,118.98,20.260,2519.89,0,warning
2149.63,0.4198,14.47,12,579,Flat Plate,1.6042,1436.79,18.29,11.380,8.670,88.57,32.440,83712.05,1,warning
2016.18,0.5683,13.14,10,750,NACA 0012,8.2016,456.46,33.82,67.050,13.342,82.46,44.340,104584.89,1,warning
1509.74,0.5720,12.36,8,1754,Flat Plate,8.3513,1455.73,25.93,68.620,37.988,109.04,14.850,218760.32,1,warning
696.53,0.5188,25.42,6,1486,NACA 2412,15.8512,374.32,42.38,0.000,0.000,91.81,88.850,2444.14,0,warning
766.45,0.3556,33.76,8,1447,Flat Plate,7.2297,335.92,49.21,81.900,3.232,69.84,60.220,19717.64,1,warning
355.94,0.3993,25.23,8,1263,Flat Plate,3.4823,408.82,8.90,0.000,0.000,75.00,238.660,259.21,0,warning
821.43,0.5184,29.72,10,2661,NACA 0012,3.5317,890.69,16.19,54.010,14.242,98.35,19.470,77754.02,1,warning
461.95,0.3054,25.96,6,1217,NACA 2412,6.6141,373.81,20.07,0.000,0.000,77.00,185.210,760.28,0,warning
1999.31,0.3144,10.49,12,1547,Flat Plate,4.9771,593.21,4.72,34.200,54.239,111.63,7.870,317741.86,1,warning
2499.07,0.5907,11.99,12,2889,NACA 0012,14.3172,1134.78,34.21,31.940,1308.591,167.96,2.130,6975112.55,1,warning
1123.42,0.5795,12.08,6,2419,NACA 4412,5.5953,1428.12,34.84,71.550,34.335,106.74,14.570,191346.03,1,warning
1545.82,0.4700,10.78,4,2801,NACA 2412,8.2773,590.15,10.09,52.340,154.804,119.55,4.980,860240.50,1,warning
1406.22,0.3025,31.03,4,2342,NACA 2412,6.2045,174.24,19.28,29.550,84.911,97.83,7.390,481350.61,1,warning
2644.75,0.5311,21.85,6,1794,NACA 4412,15.8518,339.25,6.40,20.670,925.160,129.27,4.500,5026581.96,1,warning
1435.15,0.5373,16.10,6,2695,Flat Plate,13.3305,213.67,-2.03,54.620,196.997,111.07,6.840,1063191.98,1,warning
1287.64,0.3279,10.75,6,2086,NACA 0012,17.3771,1349.58,40.15,77.520,14.000,110.16,10.740,90546.20,1,warning
1771.19,0.5618,23.93,4,511,Flat Plate,15.2682,1390.00,-3.54,82.390,8.083,82.15,119.610,100825.81,1,warning
902.39,0.3537,10.27,12,2281,NACA 2412,4.7325,486.65,31.73,80.390,5.992,90.06,17.550,34529.32,1,warning
930.93,0.5074,17.79,8,1282,Flat Plate,16.7167,1128.18,47.27,0.000,0.000,105.09,57.230,4413.05,0,warning
1591.09,0.4789,27.14,12,1493,Flat Plate,9.1120,466.69,3.77,42.120,54.486,100.42,15.910,303192.54,1,warning
1972.36,0.4727,17.25,8,2839,NACA 2412,4.9802,1242.87,38.69,17.310,733.828,149.71,2.960,3924821.72,1,warning
1113.12,0.4988,24.84,4,2535,NACA 0012,4.6206,79.96,45.65,39.090,38.080,83.32,12.190,216611.53,1,warning
1882.71,0.3609,29.05,8,2986,NACA 4412,5.6762,1317.19,34.52,11.880,605.253,152.97,2.600,3240385.74,1,warning
1273.23,0.3512,26.10,10,518,NACA 2412,17.9597,1097.11,31.61,0.000,0.000,90.47,66.700,9558.72,0,warning
738.71,0.5922,30.21,10,2551,NACA 4412,13.3149,656.86,-7.78,93.070,12.081,95.24,30.060,65523.30,1,warning
2999.99,0.4109,28.28,12,1883,NACA 0012,16.5665,1291.40,29.74,12.860,1585.103,161.35,2.660,8488357.61,1,warning
2425.62,0.3442,11.48,12,2985,Flat Plate,16.0638,854.05,-3.28,33.010,1172.802,169.38,1.550,6259207.12,1,warning
1139.77,0.5541,10.97,6,1265,Flat Plate,13.3020,1768.28,38.49,0.000,0.000,113.29,45.940,10389.68,0,warning
2003.40,0.4434,22.45,12,1996,NACA 2412,10.2917,1030.65,26.21,23.640,298.443,137.04,5.420,1609144.25,1,warning
429.19,0.5083,32.98,6,1888,NACA 4412,17.6349,432.72,33.11,0.000,0.000,87.62,136.710,576.25,0,warning
1463.13,0.5639,30.38,10,2887,NACA 4412,6.8332,811.83,19.82,29.980,215.684,133.93,5.910,1154044.76,1,warning
2557.96,0.4739,14.30,4,2926,NACA 2412,19.2319,1048.79,35.19,29.780,2450.624,155.43,1.680,13150772.50,1,warning
545.05,0.5621,26.18,10,1167,Flat Plate,9.5985,53.29,28.91,0.000,0.000,61.69,252.820,676.43,0,warning
1464.65,0.5021,26.78,10,1029,NACA 0012,11.4817,540.88,11.32,72.120,24.919,86.07,39.090,145635.75,1,warning
1998.69,0.5295,31.87,10,2637,Flat Plate,10.3026,225.77,46.12,19.950,589.437,135.62,3.640,3152466.99,1,warning
954.94,0.3451,34.09,12,1267,Flat Plate,19.2662,732.94,1.06,47.130,2.120,87.61,36.590,14585.69,1,warning
2551.22,0.3504,19.32,12,622,Flat Plate,5.0849,1921.80,-7.79,17.780,28.975,101.74,18.180,217357.48,1,warning
533.15,0.5876,16.16,4,1063,Flat Plate,1.8732,362.55,15.86,0.000,0.000,71.22,329.600,1539.68,0,warning
2921.00,0.3331,20.28,4,1321,NACA 2412,16.4618,693.79,12.60,22.620,598.954,119.36,5.480,3457180.14,1,warning
1431.84,0.5407,12.80,12,696,NACA 4412,19.6622,493.65,-5.54,0.000,0.000,96.10,82.830,10427.15,0,warning
957.67,0.4128,34.40,10,1810,Flat Plate,10.9240,559.50,23.54,74.780,17.359,89.25,26.380,95840.58,1,warning
1887.62,0.5502,29.54,8,537,NACA 4412,15.3848,1286.21,0.54,75.250,17.507,84.67,80.010,128127.55,1,warning
2892.09,0.3289,30.63,4,2537,NACA 0012,5.7599,1867.04,44.38,3.880,2674.118,153.42,1.510,14426309.28,1,warning
2890.95,0.5956,13.69,10,2733,NACA 4412,10.6648,55.46,-7.62,16.060,4218.454,150.38,1.810,22412863.56,1,warning
583.55,0.4518,24.86,10,1280,NACA 4412,2.1138,1585.69,19.90,90.470,0.647,68.46,67.510,4301.63,1,warning
1989.88,0.4939,30.80,8,2815,NACA 4412,7.8907,637.65,23.57,15.730,761.791,147.64,3.060,4073366.13,1,warning
778.08,0.3381,24.68,8,1272,Flat Plate,4.9797,811.41,45.18,88.160,1.498,72.72,59.530,10640.24,1,warning
2118.11,0.5167,25.68,4,2423,NACA 2412,2.3370,749.25,12.88,5.000,601.710,127.76,3.770,3286318.39,1,warning
2887.49,0.4208,13.99,4,1500,NACA 0012,19.7822,1910.26,18.30,38.170,540.823,130.37,4.680,3136087.28,1,warning
1553.76,0.5748,14.61,12,528,NACA 0012,11.5004,1194.65,-6.44,0.000,0.115,96.35,90.760,13484.34,0,warning
1881.10,0.4998,30.52,6,2979,Flat Plate,0.6035,1682.93,29.11,1.480,537.112,146.61,3.070,2890128.18,1,warning
1552.08,0.5017,27.16,8,1117,Flat Plate,16.0209,667.74,24.30,64.680,31.849,92.91,30.630,189030.77,1,warning
593.47,0.3440,10.68,6,1783,Flat Plate,16.9211,379.98,38.31,0.000,0.000,93.02,67.610,1613.91,0,warning
2806.18,0.4355,20.96,10,1884,Flat Plate,10.1888,254.95,32.45,10.240,1072.501,135.34,3.210,5774040.99,1,warning
2954.38,0.3180,15.49,12,999,NACA 2412,7.0419,184.48,18.18,19.660,205.392,102.35,9.080,1186051.79,1,warning
1673.65,0.4074,21.87,10,631,NACA 2412,11.4300,1619.24,-8.75,78.620,11.868,86.75,41.960,84303.89,1,warning
2839.00,0.4961,17.57,8,1520,NACA 2412,13.5710,1142.52,-3.49,26.790,907.729,136.54,5.110,4928014.83,1,warning
1861.85,0.5493,21.71,8,1883,Flat Plate,12.9800,903.40,28.31,35.670,198.768,120.45,8.370,1085590.75,1,warning
931.92,0.4317,11.42,10,2933,NACA 4412,19.6828,688.90,0.70,0.000,0.000,131.77,11.430,3685.83,0,warning
1108.82,0.3890,19.52,6,2274,Flat Plate,16.6810,1817.89,3.02,85.760,43.168,112.15,12.680,238815.47,1,warning
1489.94,0.3979,28.11,4,2696,NACA 0012,16.9175,854.85,13.45,45.750,239.057,123.01,5.340,1302668.29,1,warning
1482.50,0.5507,30.86,12,1059,NACA 0012,13.9867,1404.91,1.31,70.460,29.207,96.87,33.220,165983.17,1,warning
2053.09,0.3361,25.35,8,1258,Flat Plate,5.7548,1694.68,30.76,18.720,70.874,112.22,10.930,425069.29,1,warning
2522.98,0.3434,19.12,6,2032,NACA 4412,10.2659,79.32,11.04,18.710,1331.958,118.60,3.140,7170051.87,1,warning
605.69,0.4182,15.70,12,2885,NACA 0012,17.2673,1145.28,36.79,0.000,0.000,116.25,22.100,847.12,0,warning
1411.19,0.5803,26.97,10,2548,NACA 2412,7.2344,1973.22,16.38,36.020,134.438,133.17,8.140,722675.58,1,warning
2568.87,0.4219,10.62,10,1658,NACA 2412,15.7174,1664.05,-4.81,41.890,369.144,139.73,4.650,2030255.32,1,warning
1890.37,0.3407,16.75,10,1097,Flat Plate,10.7175,1868.14,34.20,39.620,40.648,106.86,14.380,246347.75,1,warning
840.22,0.5061,17.34,6,2930,Flat Plate,18.3953,1040.98,44.35,0.000,0.000,124.34,15.780,4330.23,0,warning
2827.35,0.4162,20.13,10,848,NACA 4412,13.1998,441.64,26.34,34.350,211.807,99.68,14.700,1223930.34,1,warning
359.06,0.4756,15.38,4,2121,Flat Plate,6.8915,921.30,22.93,0.000,0.000,88.96,145.560,516.60,0,warning
1172.64,0.5626,26.84,8,1334,NACA 2412,15.4394,1357.86,35.68,89.990,23.805,94.36,39.130,134363.67,1,warning
2159.67,0.3127,27.46,8,880,NACA 4412,17.3304,1107.37,17.62,47.660,53.879,101.60,19.170,343317.00,1,warning
1227.76,0.5576,32.09,8,544,NACA 2412,14.7627,1463.62,5.34,83.570,0.602,74.07,140.220,12881.57,1,warning
1032.42,0.3722,17.93,8,857,NACA 2412,3.0430,673.88,-2.30,77.480,1.773,68.61,78.550,15741.16,1,warning
2962.71,0.5723,22.79,10,2360,NACA 4412,11.5545,1819.65,19.97,9.760,3101.041,174.30,2.190,16512022.17,1,warning
303.03,0.3639,16.52,6,761,Flat Plate,19.9657,70.45,12.16,0.000,0.000,67.18,1182.950,214.54,0,warning
2084.10,0.3143,16.45,8,1667,Flat Plate,2.9761,835.54,-7.42,7.840,176.820,122.42,6.460,987762.42,1,warning
651.83,0.5681,17.62,4,1903,NACA 4412,10.6922,374.83,21.50,0.000,0.000,95.80,69.160,2874.66,0,warning
1373.71,0.5462,21.74,6,665,NACA 0012,14.3793,1299.66,44.54,85.200,1.202,79.33,104.360,24673.23,1,warning
2939.33,0.5466,17.61,8,1639,NACA 0012,10.5346,1985.86,-5.72,20.690,1101.186,147.11,4.400,5959853.92,1,warning
1436.41,0.4424,29.63,12,1555,NACA 4412,8.6135,81.60,20.24,48.120,41.137,81.30,17.960,228827.47,1,warning
2328.32,0.5726,14.49,8,1829,NACA 2412,11.0472,301.92,-8.27,36.720,477.665,122.42,5.970,2592024.21,1,warning
1576.02,0.4802,17.59,10,733,NACA 2412,15.6011,1018.94,18.51,88.660,7.941,84.66,52.840,59427.61,1,warning
1028.79,0.3092,23.84,8,1400,NACA 0012,4.3533,463.92,42.29,67.450,7.619,78.37,34.590,46596.63,1,warning
1774.52,0.4754,11.05,8,1143,Flat Plate,17.6607,329.68,43.59,72.350,19.797,90.00,22.380,135925.72,1,warning
323.73,0.3105,30.50,6,1251,NACA 4412,19.8174,815.27,13.11,0.000,0.000,88.55,193.490,261.78,0,warning
1303.89,0.4878,26.88,12,2330,NACA 4412,9.0526,1186.69,34.29,47.540,81.404,120.04,9.590,438794.29,1,warning
2772.60,0.3002,13.32,4,2966,NACA 2412,5.9343,1432.10,6.98,8.390,2871.065,165.88,1.180,15434360.31,1,warning
355.40,0.4934,24.75,4,1754,NACA 2412,17.2386,1219.35,2.22,0.000,0.000,91.54,204.220,495.71,0,warning
1826.23,0.4617,24.58,6,1619,NACA 4412,2.7372,1128.27,37.51,12.390,86.075,110.58,10.370,500996.48,1,warning
706.77,0.5266,24.75,8,2247,NACA 0012,11.5069,362.51,25.20,0.000,0.000,102.15,38.690,1903.57,0,warning
1408.73,0.5173,34.28,12,1902,NACA 0012,1.0087,90.52,13.00,8.640,38.691,91.22,13.780,214775.57,1,warning
2500.61,0.3460,34.35,4,1706,NACA 0012,9.2417,172.07,43.54,13.080,440.195,109.09,4.550,2509693.85,1,warning
2366.26,0.5806,21.34,10,2914,Flat Plate,16.8400,327.88,9.84,19.140,2054.096,158.28,2.310,10920439.98,1,warning
1694.14,0.4856,31.95,10,2173,NACA 2412,13.5170,1924.06,31.41,38.970,207.696,135.25,6.630,1120291.83,1,warning
823.21,0.5227,22.13,6,2400,NACA 4412,10.6852,1042.92,30.60,91.970,16.835,96.85,24.810,93078.84,1,warning
1384.43,0.3931,25.18,10,1243,NACA 2412,5.0550,1137.02,18.46,41.600,15.011,94.54,23.440,91614.81,1,warning
1133.38,0.3982,20.17,12,1107,NACA 2412,13.1907,842.46,-5.02,89.620,5.099,85.59,37.260,32536.39,1,warning
937.37,0.4812,12.25,12,2768,NACA 4412,17.1960,333.40,44.42,0.000,0.000,120.27,13.660,3054.32,0,warning
879.13,0.5032,21.60,6,2967,NACA 4412,5.9815,307.48,36.69,73.810,46.607,92.25,14.260,251530.03,1,warning
1212.89,0.5392,12.05,10,2416,Flat Plate,15.0513,1950.77,45.71,72.590,28.237,120.74,11.080,156977.71,1,warning
2947.33,0.4165,25.09,12,1457,Flat Plate,16.9326,784.11,-5.49,17.240,779.719,139.43,4.620,4222384.00,1,warning
2057.53,0.3083,18.51,10,804,NACA 4412,19.2517,530.10,48.88,71.050,43.190,88.94,25.210,268799.96,1,warning
642.76,0.5590,22.24,4,761,NACA 2412,10.8250,1922.49,22.14,0.000,0.000,93.24,311.980,2781.96,0,warning
423.27,0.5099,26.72,10,2228,NACA 0012,4.4648,1638.15,-3.77,0.000,0.000,98.89,63.760,331.26,0,warning
839.73,0.4344,28.29,12,1764,NACA 4412,14.8998,950.67,3.84,89.350,5.529,91.22,30.660,31501.04,1,warning
618.45,0.5898,11.71,4,509,NACA 2412,19.6858,1148.15,12.90,0.000,0.000,91.25,736.260,2397.15,0,warning
739.42,0.3803,17.59,12,1690,NACA 2412,17.0903,1394.52,28.21,0.000,0.000,109.11,29.470,1555.04,0,warning
310.22,0.5518,18.84,4,2134,Flat Plate,12.5169,1569.67,35.31,0.000,0.000,92.40,200.530,314.92,0,warning
1735.43,0.3576,16.37,4,1888,NACA 4412,6.9454,1211.66,42.07,37.800,140.301,112.89,7.690,802693.08,1,warning
2023.65,0.4150,11.88,8,612,NACA 0012,15.8711,641.42,-4.67,81.310,6.894,83.93,49.720,83914.33,1,warning
2276.10,0.5692,16.20,12,2648,NACA 4412,8.1997,1220.24,14.93,21.130,1449.784,160.26,2.930,7710102.90,1,warning
2718.59,0.5457,14.18,8,2975,NACA 4412,17.6647,1926.39,23.78,24.480,4101.958,177.91,1.580,21805927.91,1,warning
1123.59,0.4355,27.08,8,1456,NACA 2412,4.9369,1108.72,4.72,54.180,11.721,92.42,29.440,70071.79,1,warning
2916.91,0.4056,19.22,6,1708,Flat Plate,12.5858,1136.81,33.43,11.920,973.452,134.14,3.480,5339471.13,1,warning
687.36,0.3316,25.45,8,704,Flat Plate,11.2213,963.05,-5.98,0.000,0.000,87.37,112.950,1880.93,0,warning
387.73,0.3151,17.22,12,1129,NACA 4412,15.9816,1815.27,22.79,0.000,0.000,94.54,33.630,224.94,0,warning
1986.97,0.5543,14.02,8,748,Flat Plate,14.8717,1168.20,-9.19,78.660,18.014,94.03,42.820,136591.58,1,warning
1441.83,0.5171,25.91,10,1957,NACA 4412,5.6421,1670.94,-6.85,34.010,73.073,116.99,11.560,399562.55,1,warning
2545.76,0.3169,29.30,12,1344,NACA 4412,16.7275,95.28,29.35,25.790,293.880,105.02,6.860,1618294.04,1,warning
1640.04,0.3818,22.24,10,1493,NACA 2412,17.2722,1444.51,-6.86,68.410,128.268,112.09,12.290,698902.80,1,warning
613.87,0.3362,30.39,6,984,NACA 4412,9.4640,720.81,4.70,0.000,0.000,84.20,144.760,1786.39,0,warning
1614.08,0.3795,12.14,6,629,NACA 2412,17.9821,193.12,34.08,0.000,0.000,86.22,79.130,32354.82,0,warning
733.05,0.4250,31.96,4,2987,NACA 4412,7.7737,1949.06,40.72,81.610,31.488,103.74,17.920,171061.32,1,warning
702.89,0.3170,27.66,8,2390,NACA 2412,1.3835,1461.59,6.41,42.400,3.649,91.12,22.470,21330.43,1,warning
2682.73,0.3281,23.30,6,1033,Flat Plate,3.5973,1845.79,-6.74,7.260,148.671,118.59,9.950,935560.29,1,warning
509.67,0.4474,25.50,12,2148,NACA 2412,3.0493,426.30,31.61,91.000,0.805,68.22,60.260,4777.36,1,warning
1551.00,0.3640,20.26,10,553,NACA 4412,8.0556,981.77,49.91,78.560,4.453,72.82,58.860,40812.33,1,warning
2704.22,0.4530,30.62,12,2050,NACA 0012,17.3183,435.09,36.02,16.670,1266.378,149.43,2.960,6773521.92,1,warning
1434.92,0.5819,11.34,8,1968,NACA 2412,7.7562,1322.67,43.31,68.680,43.287,109.13,13.410,244094.39,1,warning
1740.75,0.4219,22.93,8,2152,NACA 0012,6.2249,1234.25,25.78,20.020,172.656,125.62,6.130,943458.89,1,warning
1618.82,0.4296,18.36,12,2578,Flat Plate,2.4950,1431.61,-2.07,9.570,196.023,142.40,4.820,1053090.09,1,warning
432.77,0.5331,31.11,4,979,NACA 4412,17.7342,1885.82,-2.27,0.000,0.000,95.28,351.920,869.36,0,warning
926.70,0.4145,25.99,6,1600,NACA 4412,15.9634,399.73,36.85,90.790,6.774,82.45,38.590,41908.69,1,warning
1558.80,0.5680,14.38,4,564,NACA 4412,15.0244,122.79,42.40,78.980,0.786,58.41,138.220,43461.07,1,warning
310.99,0.3043,18.57,10,733,Flat Plate,18.1211,1170.49,14.98,0.000,0.000,91.16,74.070,139.17,0,warning
524.71,0.4627,29.99,12,2740,NACA 4412,5.9402,1217.76,44.99,89.870,1.862,86.90,31.850,10385.04,1,warning
1669.94,0.4962,24.86,6,1364,Flat Plate,15.2808,1796.38,2.58,53.800,67.385,110.29,17.720,390677.11,1,warning
520.86,0.4463,27.93,6,2858,Flat Plate,2.8702,1907.63,6.57,79.490,3.449,90.77,35.450,19328.39,1,warning
723.59,0.5949,34.70,12,2832,NACA 4412,4.4556,1641.49,21.41,70.110,14.662,101.47,23.210,78827.91,1,warning
2081.58,0.3274,30.36,4,2100,NACA 2412,6.1085,864.11,3.71,12.610,375.748,124.30,4.250,2092179.05,1,warning
449.04,0.3259,18.83,4,1294,Flat Plate,14.0021,998.40,37.63,0.000,0.000,88.81,174.500,1048.72,0,warning
1187.93,0.3365,22.18,8,2119,NACA 0012,14.9397,520.05,21.78,79.840,61.360,100.53,12.470,334285.21,1,warning
1671.99,0.3292,26.96,4,1889,NACA 0012,7.4313,1367.83,-2.50,26.540,109.609,116.84,8.060,633973.05,1,warning
2266.89,0.3430,22.98,6,2594,NACA 2412,10.0342,418.43,6.69,13.030,1088.505,141.79,2.380,5848134.87,1,warning
1112.07,0.5446,22.12,12,2566,NACA 4412,12.4406,187.15,46.82,78.580,104.247,99.17,12.590,556316.16,1,warning
2415.37,0.3017,26.09,10,2887,NACA 2412,4.1136,193.51,16.37,4.280,1763.524,154.07,1.640,9394213.53,1,warning
2694.38,0.4938,12.67,8,1322,NACA 4412,11.8352,549.47,33.34,34.320,310.482,112.07,7.520,1750400.99,1,warning
1425.87,0.3715,11.28,8,795,NACA 2412,18.2274,1262.45,-0.62,0.000,0.000,107.08,46.010,16748.56,0,warning
675.16,0.3948,17.14,4,1694,NACA 2412,2.6747,1577.81,28.73,86.850,1.330,80.41,58.920,10579.73,1,warning
1962.54,0.4900,23.52,4,1838,NACA 4412,2.0871,730.93,8.48,7.290,189.321,114.60,7.350,1085161.72,1,warning
628.97,0.5156,17.80,4,2716,NACA 2412,10.8086,736.68,5.47,0.000,0.000,110.89,33.520,2705.93,0,warning
2458.09,0.5285,28.59,12,2397,NACA 2412,15.2468,638.38,2.94,18.340,1479.321,157.89,2.890,7878916.68,1,warning
1073.19,0.4706,26.15,12,1138,Flat Plate,14.4482,244.19,10.63,84.270,4.422,74.06,56.570,28024.38,1,warning
1509.38,0.3739,17.26,12,1431,Flat Plate,5.5775,659.00,47.10,33.490,26.589,96.63,15.970,153908.15,1,warning
2478.17,0.3881,16.45,10,2488,Flat Plate,13.7469,1493.55,45.24,14.050,1303.784,163.04,2.200,6967161.49,1,warning
1084.78,0.4214,13.34,12,1695,NACA 4412,14.8906,317.68,19.55,85.380,6.060,87.05,24.370,36923.65,1,warning
2290.66,0.4713,18.15,6,2347,NACA 2412,16.3720,1937.32,26.07,34.490,1165.857,146.76,3.210,6257036.93,1,warning
2016.65,0.3366,32.79,8,1628,NACA 4412,9.7543,952.12,34.88,25.380,161.062,117.89,7.310,899513.45,1,warning
644.78,0.4125,24.33,8,1348,NACA 2412,6.8561,374.06,12.86,0.000,0.000,84.87,98.100,1535.58,0,warning
1266.54,0.3392,30.90,12,1836,NACA 0012,18.6762,1544.17,35.37,71.650,58.759,111.21,11.560,318666.47,1,warning
2404.41,0.3825,11.70,10,2111,NACA 0012,15.2541,375.89,26.73,39.100,429.900,132.98,3.290,2338287.10,1,warning
2542.88,0.5714,26.46,6,2491,NACA 0012,0.5502,757.75,27.09,0.710,1455.704,147.52,2.690,7814071.96,1,warning
1199.76,0.3550,10.66,6,2573,NACA 0012,16.5473,454.17,43.63,78.330,19.326,104.83,8.650,115537.87,1,warning
910.28,0.3871,12.96,10,1243,NACA 4412,13.9176,943.91,11.07,0.000,0.000,102.91,45.390,3477.35,0,warning
2615.53,0.4586,24.89,8,2395,Flat Plate,9.5575,1013.24,12.08,9.580,1660.600,155.85,2.340,8885291.14,1,warning
892.33,0.5667,28.37,12,1179,NACA 2412,18.6932,1720.65,17.91,0.000,0.000,107.19,56.760,2461.96,0,warning
1965.89,0.4081,30.32,4,1339,NACA 4412,5.6450,879.08,41.00,21.300,76.063,105.83,12.480,489510.32,1,warning
1348.72,0.3851,31.37,4,2284,NACA 0012,16.3111,1613.78,-0.84,56.080,115.366,117.73,8.870,638569.48,1,warning
2500.74,0.4776,32.58,12,2660,NACA 4412,8.0622,762.52,-6.02,9.110,2068.177,166.86,2.110,10998751.17,1,warning
1065.29,0.4267,12.24,10,1901,NACA 2412,13.4472,903.80,32.83,75.950,3.955,98.21,19.370,26445.41,1,warning
2053.48,0.5056,10.36,8,2473,NACA 0012,1.6987,120.76,-7.60,10.060,233.716,120.67,3.800,1283768.56,1,warning
